source,country,lang,date,categories,wtp_signals,platform_sentiment,engagement,segment_hints,text_preview,url
appstore,korea,ko,2020-07-11,discrimination,,0.00,3,,외국인 차별하는 더러운 앱..,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2020-06-08,,,1.00,1,,Very convinient,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2020-06-01,community,,1.00,11,,Toss is a perfect app for using. Till today more than 100 of my friends are using this app. It is easy to use. I loved this app,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2020-05-08,banking|housing|language,wish there was,1.00,133,,"Love the app, just wish there was an English version. I know its a Korean company, although a lot of foreigners use this app. I manly use it for easier access to my Shinhan bank info. Easier to use and transfer funds and plus, sooo many extras. You even get paid for walking and doing quizzes (only i",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2020-05-03,housing,,0.00,4,,terrible platform Toss. never trust the real estate investment items,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2020-04-25,,,0.00,9,,I put in my birthday and it's recognizing as 2085 rather than 1985 lol and seems I cannot change that.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2020-04-16,banking,,0.00,4,,Foreigners can apply credit card,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,ko,2020-04-15,,,0.00,2,,시용카드있는 외국인분들 계정 실행 해 보세요! 카드가 연결 안되는 문제가 오래 되는데 아직도 해결 안됬습니다.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2020-04-14,banking|housing,,0.00,13,,"Hi I am a forigner living in korea. I am unable to sync my credit cards with my toss account using the digital certificate. However, I used the same digital certificate for my bank accounts, it works. But not for cards, Everytime Name Mismatch error occurs .Please help.",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2020-02-13,,,0.50,4,,Hopefully this application have a English subtitles to make international user understand to use 😊😊😊,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2020-02-08,,,0.50,2,,Feeling generic and cumbersome,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2020-01-19,,,1.00,3,,Good. Very. Compfortable softwear. Thanks a lot,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2020-01-13,,,1.00,2,,The best apps I downloaded ever.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2020-01-10,,,1.00,1,,Good service,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2020-01-01,,,1.00,1,,Very convenient.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2019-12-16,,,1.00,2,,Fantastic-No more Reply Needed,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2019-11-16,,,1.00,8,,its easy to use and the UI is simple.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2019-11-15,,,1.00,1,,Best of best,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2019-11-13,,,0.00,2,,Good program 👍👍 👍,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2019-10-29,housing|community|phone_connectivity,,0.50,28,,"I heard about this app from my friend. but it doesn't have Jeonbuk card option. I may try with different mentioned bank options but still there is a problem. cause your phone number should be connected to that card. and my phone number is connected to Jeonbuk card. in this case, I have to buy a new ",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2019-10-16,,,1.00,1,,Awesome app,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2019-10-16,banking,,0.75,8,,Finally a Korean banking app that doesn't make me jump though a bunch of hoops. Korean internet banking is notoriously cumbersome and stupid.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,ko,2019-09-15,language,,0.75,1,,토스 영어 지원 토스 애플리케이션에서 영어를 지원할 계획 있으신가요? 시스템 언어를 영어로 써도 UI가 한국어로 나오다 보니 좀 불편해요.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2019-08-16,housing,,0.00,12,,"app laun failed on Android 10.0 device, please fix.",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2019-08-10,,,0.00,3,,cannot progress verification after android update,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2019-07-29,,,0.75,5,,"When are you expecting to support English language? All foreigners in Korea are waiting for English language support. Do you atleast have plans to support in English? If so, when?",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2019-07-17,,,0.00,13,,"App crash on my Android 10.0 device, i cannot use this app!!!",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2019-07-15,,,0.50,2,,can i change it's language in English??,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2019-06-06,,,1.00,1,,very easy to use,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2019-04-27,,,1.00,0,,Feels like quite comfortable!,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2019-04-17,,,1.00,0,,Super good!,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2019-04-16,,,1.00,2,,Fast as flash and convenient!!,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2019-03-27,,,0.75,0,,SO FAR SO GOOD,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2019-03-10,,,0.75,3,,"this is really convenient app. without complicated process, i could send money rightaway",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2019-03-08,,,1.00,0,,very good!!,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2019-03-07,,,1.00,0,,This is the one of best fintech app I've ever used. nothing to be critic on it.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2019-03-06,,,0.75,0,,very easy to use.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2019-03-05,,,1.00,0,,so great!!!,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2019-02-27,,,1.00,0,,best app!!,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2019-02-25,,,1.00,1,,It's pretty useful to deliver some money.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2019-02-22,,,1.00,21,,Toss is fantactic good app. very Good .I will use longer.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2019-02-21,,,1.00,0,,best app for sending money,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,zh,2019-02-20,,,1.00,1,,挺方便，比不了的app!!,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2018-12-24,,,1.00,0,,Very Nice!,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2018-12-05,banking|housing,,1.00,1,,"It is the easiest way to view you bank transactions in different bank accounts, send money and time consuming... Thanks ^^",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2018-07-27,banking,,1.00,0,,Best banking app ever,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2018-06-07,,,1.00,0,,This is a very convenient app.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2018-04-15,,,1.00,1,,This made my life whole easier,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2018-03-10,,,1.00,0,,Lovely simple but so convenient. You can Super powerfully manage your assets.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2018-02-27,,,1.00,0,,easy to manage my finance,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2018-01-26,,,1.00,0,,Easy to use,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2018-01-25,,,1.00,1,,Thank you. I can shout out This is real tech-fin! I love this app.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2018-01-24,,,1.00,2,,I think it's really convenient,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2017-12-05,,,1.00,1,,Super convenient!!!!,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2017-11-17,,,1.00,1,,best app i have ever used,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2017-10-17,,,0.75,0,,no need certificate to send money,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,ko,2026-03-01,mental_health,,0.50,0,,하..하..외국인이라 토스를 좀 어렵게 하게돼네요..공휴일이라서 그런지 상담원이 없어서 당장 할 수가 없어요..외국인 증명서 까지 사진 찍고 올려는 데 가족 증명이 안 돼고 상담원이랑 연결이 돼야 가족 증명이 돼고 로봇?이랑은 아예 문제를 못 내게해요..여기에서 막혔는 데 너무 짜증나네요🙂외국인 분들께서 토스를 깔려고 하시면 평일에 깔고 오전에서 로그인 하시는 게 좋을 것 같아요🍀토스가 안 좋다는 건 아니고 그냥 외국인이라서 너무 복잡하고 인증해야 할게 너무 많아서 살짝? 안 좋은 기분이 들었어요..ㅎㅎ 복잡한 이상 보안이 정말 좋,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2026-02-27,,,1.00,0,,Best financial service in korea,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2025-12-18,,,0.50,0,,can i get bank statement from this app?,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2025-08-29,discrimination,,0.00,0,,"Hana Bank demonstrates deeply discriminatory and unjust behavior toward foreigners. They can arbitrarily freeze your funds without any legal basis—no police involvement, no court order, and no official report. Despite holding your money without cause, they refuse to take responsibility, offering onl",https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2025-08-20,,,1.00,0,,The best! ♡,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2025-05-21,,,0.50,0,,I hope you add english as a second language,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2025-05-17,,,1.00,0,,Thanks for all.,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2025-05-11,language,,0.00,0,,no English option,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2025-03-09,,,1.00,0,,VERY GOOD 👍 👏,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2025-02-27,,,1.00,0,,Very good service 👏,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2025-02-14,banking|community,,0.25,0,,Worst banking app ever I've used. Frequent network error messages while other banking apps work well. Slow enough to test your patience. Especially using the app out of Korea is going to be really challenging.,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2025-01-15,,,1.00,1,,Great app.,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2024-10-24,,,0.75,2,,Nice but could use of an English version and simpler interface,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2024-09-24,community,,1.00,0,,User friendly,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2024-07-10,,,1.00,0,,One of the Best Bank Apps,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2024-06-22,,,0.00,1,,Cool update. Too bad it's only in Korean.,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2024-01-26,tax,,0.00,1,,"I need this app in order to pay my taxes, but I can't verify myself because it doesn't take foreign registration cards.",https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,ko,2023-11-16,,,0.75,1,,Edit: I tried the 하나EZ app and it is in English. Thank you to the developers for pointing this out.,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2023-10-22,,,0.00,13,,"With millions of foreigners working in Korea, they still haven't made an proper app with proper English. I know why Korean banks never reach to level like Citi or HSBC. They're too nationalist and never go international like Singaporean!",https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2023-09-29,,,1.00,0,,Good service,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2023-08-25,,,1.00,0,,simple&convenient,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2023-08-01,community,,0.00,5,,Why is it so slow? Takes up to 10min to just show the login screen... seems like everytime you open it it downloads the whole world again and again... and I'm on a 5G network full speed on a Samsung S22 phone...,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2023-07-02,,,0.00,0,,Very inconvenient to use,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2023-06-22,banking|housing|community,,0.00,12,,"Since two days ago, it keeps saying ""Cannot acceas the network (LTE, Wi-Fi). Please check your network and try again [9998]"". And my network works just fine with other apps. Am now transferring money via KakaoPay instead.",https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2023-05-06,,,1.00,0,,Super working thank you சோ much,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2023-04-06,,,0.00,0,,I'm. Never forget binance,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2023-01-22,,,0.50,17,,Just in korean.... Could have been better if it had other various options of languages to choose from ..,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2023-01-19,,,0.50,0,,How to change language Korean to English,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2022-12-07,banking,,1.00,0,,i've experienced NO trouble for my usual banking stuff,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2022-11-29,,,0.75,0,,So far so good,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2022-09-15,,,0.00,0,,How to change language?,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2022-08-11,,,1.00,0,,Fast & convenient. Very good,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2022-08-11,,,1.00,0,,Useful and easy processing,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2022-07-30,,,1.00,1,,Nice UI. Intuitive experience. Easy to use,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2022-06-21,tax|banking,,0.00,2,,Korea just hates foreigners banking... always have to use a foreign card and pay loads of fees... and not get tax deduction because it doesn't match names,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2022-05-31,,,1.00,1,,"This app has made my life so better, cudos!",https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2022-05-12,housing,,0.25,70,,"The problem is that I cannot open my account in the app because the character count of my full name does not fit in the name box of app. As a result, the app failes to authenticate my identify with my resident registration number. Please increase the character limit for the name.",https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2022-01-17,,,0.00,32,,"The app freezes every single time I try to use it. The EZ app works, but sometimes I but via computer or other online website and I MUST use 1Q app and it doesn't work. I can't spend my own money... It's infuriating!",https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2022-01-01,banking,,0.75,9,,good application but how to transfer moeny to local korea,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2021-11-27,,,1.00,6,,good to understand about products,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2021-09-30,,,1.00,6,,Works well and is convenient to use,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2021-09-30,,,1.00,0,,Arjun Chauhan,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2021-07-05,language,,0.25,10,,"The worst!! Even my IpakYuliBank Mobile is better designed and works faster than this poorly coded thing. PLUS, no English! Couldn't be worse",https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2021-05-14,housing,,1.00,7,,I love this app but please add English language,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2021-03-30,,,1.00,5,,Easy to open the app using face id 😊,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2021-03-29,,,1.00,1,,Last upgrade us awesome,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2020-12-26,,,0.00,11,,"Won't open even once. (And they reply in Korean, that shows the other problem.)",https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2020-12-24,,,0.00,15,,"Not good in English language I wrote in English Why you answered in Korean?? I can't found ""contact us"" or any email address to contact or online suppirt in their website !! Their phone is in Korean too.",https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2020-11-26,,,0.00,4,,"Don't know, where to put it, so gonna leave it here. Their online paying service is not capable to be used by foreigner. Even if you write all info correct it always mentions a mistake",https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2020-11-13,housing,,0.00,4,,Why still 10 different Hana bank apps!?,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2020-10-31,,,0.00,2,,I need English language,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2020-09-23,,,1.00,7,,"my choice of bank in ROK. if u can't read Korean, there is another English version of this app so stop being an idiot and get the right app for you",https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2020-09-12,language,,0.00,2,,no english in app,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2020-08-26,,,0.50,78,,"After 3 attempts I managed to log in successfully. Yea ok you made a new and improved app, but why can't you add the English language option. It's not difficult, you have foreign customers as well, satisfy everyone.",https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2020-08-19,housing,,1.00,91,,"I was able to log in, so apparently the app has been updated to support logging in with English characters. It's not in English, but it's much more convenient than the 1Q Global app if your Korean is up to par. You can even log in with face ID instead of dealing with the certificate every time.",https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2020-08-13,,,0.00,13,,It is very hard to use and only allows korean letter as a name .. it's sucks!!,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,ko,2019-11-19,banking|bureaucracy,,0.00,0,,"해외 장기체류자는 ARS나 전화번호 문자 인증이 안되는데 뭐 어쩌라는건지.. 원큐 아이디 있어도 인증하라고하고, 공인인증서 로그인은 아예 있지도 않네.",https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2019-11-05,,,0.00,8,,It is impossible to use it in englis😡,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2019-03-17,,,0.00,6,,UPDATE HELP ME,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2019-03-02,,,0.00,4,,how to change the language into english??,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,ko,2018-09-18,phone_connectivity,,0.00,4,,"핸드폰 본인인증 진행이 안 되네요. 외국인 옵션은 있긴 한데 ""특수문자 입력할 수 없다""는 알림이 뜨네요... 영문 대문자가 특수문자로 인식되는 게... 참 신기하네 개발자들...",https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2026-03-06,,,1.00,0,,It's easy to use but still feels safe because I still have to do a lot of security stuff before I move money.,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2026-02-25,,,0.00,0,,It asks downloading every single time I open this app 🤢,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,ko,2025-11-10,visa|banking,,0.50,30,,"1금융권중 상대적으로 높은금리 적금 상품들이 많은편이라 그건 참 좋은데요. 어플에서 내가 우대금리 요건을 얼마나 충족했는지 확인이 안됩니다. 예를들어 카드사용횟수나 자동이체로 우대금리가 있는 경우에 타 은행의 경우는 전월말 기준으로 카드실적 충족여부 / 자동이체 납입 여부 횟수를 다 알려주고 하는데 하나은행 어플에서는 그런거 다 안됩니다. 전화로 문의해도 어플에서 안보이는거는 자기네들도 확인 안된다 하구요. 그게 말이 됩니까? 경우에 따라 우대금리 충족시킬 자신이 없거나 하면 적금을 해지할수도 있고 그런건데, 고객센터 연락하면 앵무",https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,ko,2025-07-17,banking|community,,0.00,0,,은행 전화했는데 앱에서 통장 해지하라는 안내로 해지 진행했어요. 그런데 마지먹에 신분증 촬영하는데 거의 한 시간을 소비했는데도 되지 않네요ㅠ 이것은 저만 그런게 아니고 제 외국인 친구도 같은 문제로 불편을 겪었어요. 문제 시정 부탁합니다,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2025-07-02,,,1.00,0,,VERY good 👍,https://play.google.com/store/apps/details?id=com.kebhana.hanapush
appstore,korea,en,2026-02-25,,,0.00,0,,Super Garbage,https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,ko,2026-01-13,banking|mental_health,,0.00,0,,"오우 굉장히 어려운 상황에 직면 했습니다. 특히 외국에서 로밍해서 인증하려고 했는데 영상통화라니 다른 은행 앱이랑 너무 비교 됩니다. 공동인증서로 하려고 해도 복사해야 하는데 로그인 자체가 안되게 해놓는데 복사를 어떻게 하나요? 홈페이지에서 해보려고 해도 금융인증서 / 공동인증서 등록하려니 OPT써야 하고 OTP등록하려니 안되고 상담하려니 로그인 하라고 하고 제가 못하는 건지 ,, 못찾는건지 모르겠지만 ㅠ 상담하려고 해도 로그인 하라고 하니 ㅋㅋ 멘붕이네요...",https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,en,2025-12-08,healthcare,,0.50,0,,"Another ugly korean bank and bank app. You have to provide your phone, DNA test and a medical certificate for every international transaction you doing with ""your"" the shinhan card. Almost useless, one extra star for a not blocked paypal, aliexpress and amazon, thanks God. And another star for an op",https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,en,2025-12-07,language,,0.00,0,,no English available on the app. I do not understand anything.,https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,en,2025-10-30,,,0.00,1,,"Terrible user experience, terrible app, identification process works randomly, or not at all. A disgrace for a big bank",https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,en,2025-08-04,,,0.00,1,,does not work. does not see valid certificates. it is impossible to verify your identity,https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,en,2025-04-24,language,,0.00,0,,no English even customer service reply arrive in korean 😕,https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,en,2025-03-26,banking,,0.00,4,,"Very weird app. Call Center repeatedly gave me wrong answers to my questions. Internet banking didn't work even though I followed the instrctuions. Call Center again. This time the Call Center transferred my call to wrong department without knowing my problems. After all, I was reconnected with the ",https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,en,2024-09-12,,,1.00,8,,"It's a perfect app, but I hope it can make the English version",https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,en,2024-07-17,housing,,0.25,6,,"Please make app usable in English and other languages. Some Koreans prefer English or other languages, and we are not allowed to use the ""foreigner"" or Global version for some reason. Either add other languages to this version, or allow Koreans to use the multilingual version and add all the functio",https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,en,2024-01-12,,,0.00,1,,Have to login at least thrice when using fingerprint,https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,ko,2023-07-10,,,0.25,1,,외국인 경우 본인 인증 이름 길어서 안됩니다 과거에 되는데 최근 언제 부터 안되는것 같아요 이름 길이 조금 길게 들어갈수 있게 부탁드립니다 외국인 이름 보통 길어서,https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,en,2023-07-09,,,0.75,1,,Besherseidhassen Besher,https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,other,2023-05-27,,,0.50,8,,¶™™<™℅™}×× ^,https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,en,2023-04-27,,,1.00,290,,"Nice design, smoothly performance",https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,en,2023-04-27,,,1.00,9,,Easy to use!,https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,en,2023-02-18,language,,0.00,13,,"No English Version. If your going to list your app on Google play store which is a U.S. based company, then you should learn English and make apps English. Otherwise go to your Korean Naver/Samsung app store! Learn English or get out!!",https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,en,2022-11-10,,,0.00,7,,App IS NOT WORKING,https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,en,2022-08-17,,,0.00,14,,This app doesn't open. I have installed and uninstalled several times but it just can't open.,https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,en,2022-03-13,,,0.00,42,,Worst app. It does not load even though I remove and install it several times. I would like to quit to be customer of Shinhan.,https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,en,2022-03-05,,,0.00,59,,This app keeps crashing and won't open. It's been like this since the last update and hasn't been fixed yet.,https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,en,2022-02-06,,,0.00,19,,"Horrible app and horrible company to show such bad support for foreign languages. This app is only Korean language, so Shinhan customer service instructs users to install SOL Global. But that app is not functional! Nobody is fixing the problems with SOL Global. Why not? Where is the service? What a ",https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,ko,2022-01-26,banking|bureaucracy|mental_health,,0.00,4,,"루팅된 단말이라고 떠서 앱사용 자체가 안되가지고 리뷰 남겼더니 리뷰답변으로 ""고객상담으로 전화하던지 쏠 내 민원접수하라""고 답변달림ㅋㅋㅋㅋㅋ 앱 자체가 켜지질 않는데 어떻게 앱으로 민원접수를 합니까... 그리고 리뷰 보니까 해외거주자랑 외국인도 많이 쓰는거같은데 전화 말고 웹사이트같은곳에서도 접수를 받는게 낫지 않나요? 참고로 신한 쏠 막히면 글로벌앱도 막힙니다. 신한이 나름 큰 은행인데 인재 고용은 안하나봐요? 요즘 중소기업도 이렇게 운영안함ㅋㅋㅋ",https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,ko,2021-05-13,visa|banking|phone_connectivity,,0.00,6,,해외 거주중으로 핸드폰 교체 후 신한 쏠에 해외거주자 인증 절차를 진행하는데 오류도 많고 현재 3일째 인증 시도 중인데 ARS 인증 요청이 않되며 정말 신한 앱이 문제가 많은것 같습니다. 주거래 은행을 변경해야 할 것 같은 상황입니다. 진행 절차에 대한 문제는 없는데 앱이 제대로 절차대로 않되고 오류신고만 100번이상 했습니다. 정말 문제 많내요. 어떻게 이용하라는건지.. 개선 해 주길 바라며 이에 대한 연락 바랍니다. 추가로'ARS 인증요청 하단의 ARS 수신이 불가능하거나 휴대폰번호가 다르시가요?' 에서 왜 휴대폰 번호 변경만 ,https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,en,2020-11-17,,,1.00,3,,nice! very helpful,https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,en,2020-10-16,,,1.00,18,,Good. It is so useful and decent,https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,en,2020-09-20,,,1.00,4,,It is great!,https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,en,2020-08-16,,,1.00,6,,so far so good,https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,ko,2020-07-02,banking|bureaucracy,,0.00,0,,해외에서 체류중에 폰을 바꿨는데 한국전화번호없으면 공인인증서 있어도 웹사용할수없나요?,https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,en,2020-06-07,,,0.00,10,,Its easy to use and very helpful for me.,https://play.google.com/store/apps/details?id=com.shinhan.sbanking
appstore,korea,en,2020-04-18,,,1.00,7,,Easy to run app,https://play.google.com/store/apps/details?id=com.shinhan.sbanking
